"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"ETNK1",0.43216859332915,0.455452127659574,-0.387218534057461,0.438,0.585,1
"PPP3CB",0.432429810178215,0.460771276595745,-1.46858747068846,0.312,0.34,1
"IFT88",0.432720404397228,0.541722074468085,-0.58483954899679,0.5,0.383,1
"ATPAF1",0.433682877228881,0.52842420212766,0.298690627125472,0.188,0.128,1
"ANAPC4",0.43371338386089,0.543882978723404,0.453926512672439,0.562,0.5,1
"IREB2",0.435772748443772,0.543550531914894,-0.253784994810264,0.594,0.479,1
"EIF2AK4",0.436686936392931,0.455452127659574,-0.936271155887899,0.531,0.596,1
"NDST2",0.436989368444948,0.526097074468085,0.877432652746735,0.156,0.106,1
"G6PC2",0.437368572756463,0.467752659574468,-0.973135264440105,0.156,0.213,1
"ANKRD12",0.437389801492413,0.462765957446808,-1.29626770901655,0.25,0.309,1
"PTGES3",0.437391693076442,0.453789893617021,-0.289710982537693,0.969,0.883,1
"LOC101751456",0.437974038984232,0.525265957446808,-0.492716863100719,0.156,0.096,1
"ATG4A",0.439016380111387,0.545378989361702,-0.617101896349467,0.812,0.649,1
"AGBL5",0.439042221366589,0.460771276595745,-0.621101172584437,0.281,0.372,1
"WBSCR17",0.439682870217775,0.532579787234043,0.818503217917419,0.25,0.191,1
"PLEKHH1",0.439699415698855,0.522606382978723,-1.92488052019621,0.125,0.074,1
"ZDHHC21",0.4399384074634,0.52593085106383,0.49154845713921,0.156,0.106,1
"OGDH",0.441252112784834,0.542885638297872,-0.482628045477136,0.562,0.479,1
"MTDH",0.441597489117334,0.45811170212766,-0.587209643898258,0.406,0.468,1
"RBBP5",0.441602148649711,0.456615691489362,-0.810711020462644,0.438,0.564,1
"SMARCA4",0.441840436640728,0.527925531914894,-0.364065193246719,0.188,0.128,1
"COX20",0.441866345014295,0.454953457446808,-0.860969758331413,0.719,0.67,1
"MPP5",0.441968157992329,0.531416223404255,2.34700689219156,0.219,0.181,1
"PARG",0.442136484819646,0.470246010638298,-1.02267925725352,0.125,0.181,1
"EXOSC8",0.442286060102213,0.460272606382979,-0.897032415524198,0.344,0.383,1
"SCOC",0.44245016132169,0.454454787234043,-0.525372654844202,0.875,0.777,1
"DNAJC9",0.442797665890594,0.535738031914894,0.493706609530615,0.312,0.255,1
"LSM4",0.442890126635749,0.525764627659574,0.37873901627822,0.156,0.106,1
"SLC25A4",0.44297551584764,0.461103723404255,-1.26922597557446,0.312,0.362,1
"PPFIA1",0.443421749858809,0.537400265957447,-0.664545694640452,0.375,0.287,1
"PEX13",0.443738064019235,0.465093085106383,-1.49916611407696,0.219,0.266,1
"WDFY3",0.443831654085007,0.540724734042553,-1.18492043114205,0.531,0.372,1
"AK6",0.443974979824455,0.53407579787234,0.497455620488506,0.281,0.223,1
"MAP4K5",0.44452066464566,0.468251329787234,-1.71408266168325,0.156,0.213,1
"FAM134B",0.44456196318642,0.472905585106383,-0.779213343498017,0.094,0.149,1
"TMEM9",0.444715197713014,0.45561835106383,-0.737366026697355,0.688,0.617,1
"THYN1",0.445387290777319,0.458277925531915,-0.624605447632219,0.406,0.479,1
"DHPS",0.445524960951442,0.466589095744681,-1.11783649029386,0.188,0.245,1
"MIPEP",0.445792500567897,0.530086436170213,0.290340566898953,0.219,0.16,1
"TIMMDC1",0.446559620334821,0.54404920212766,-0.279881368820879,0.75,0.574,1
"ZC3H18",0.446750851301688,0.532081117021277,0.709358379414064,0.25,0.191,1
"EIF4A3",0.446803506326364,0.454787234042553,-0.253781721712026,0.875,0.84,1
"ZBTB10",0.446838214712287,0.528257978723404,0.731070921208252,0.188,0.138,1
"ARID4B",0.447211847902343,0.541722074468085,-0.743669198488227,0.594,0.426,1
